1293,PLAQUEMINES,18,29.4677,-89.6245
1294,NORTHUMBERLAND,45,37.8852,-76.4031
1295,SANDERS,26,47.7023,-115.133
1296,RENVILLE,28,48.7492,-101.695
1297,SAINT CROIX,48,45.0241,-92.4359
1298,BIG HORN,26,45.4891,-107.483
1299,CARTER,36,34.2542,-97.2434
1300,WINKLER,43,31.7818,-103.135
1301,SAC,12,42.3912,-95.1075
1302,SHELBY,43,31.8751,-94.2242
1303,NASH,27,35.9724,-77.9567
1304,POWER,13,42.5463,-112.775
1305,MARION,25,31.1971,-89.8893
1306,FALLS,43,31.2421,-96.9821
1307,HALE,43,34.0527,-101.805
1308,PUTNAM,15,39.7023,-86.8453
1309,CLARK,17,37.9673,-84.1588
1310,MADISON,2,34.7407,-86.5675
1311,MORROW,35,40.5252,-82.7948
1312,ORANGE,34,41.3882,-74.3053
1313,SARASOTA,9,27.2051,-82.433
1314,KNOX,42,35.9845,-83.9516
1315,KEWEENAW,22,47.3513,-88.2594
1316,THAYER,29,40.1677,-97.605
1317,CHAFFEE,6,38.7184,-106.192
1318,FRANKLIN,29,40.201,-98.9836
1319,HERKIMER,34,43.2043,-74.9632
1320,SAINT MARY,18,29.7475,-91.3913
1321,CHARLEVOIX,22,45.3339,-85.145
1322,PITTSBURG,36,34.9248,-95.7013
1323,MCHENRY,28,48.1756,-100.645
1324,BUTLER,29,41.2175,-97.1086
1325,CLAY,27,35.0375,-83.8538
1326,CHESTER,40,34.6921,-81.0226
1327,BURLEIGH,28,46.9246,-100.473
1328,DAVIS,12,40.7602,-92.3729
1329,HANCOCK,25,30.3488,-89.4562
1330,WILCOX,2,32.0172,-87.304
1331,MADISON,18,32.3719,-91.1658
1332,FLORENCE,40,34.0154,-79.7186
1333,GEAUGA,35,41.5281,-81.1454
1334,MADISON,12,41.2993,-93.9895
1335,CHEROKEE,36,35.8725,-95.0129
1336,SAN AUGUSTINE,43,31.4831,-94.1471
1337,CLARE,22,43.961,-84.8488
1338,TETON,26,47.8504,-112.123
1339,TENSAS,18,31.921,-91.2897
1340,MECKLENBURG,27,35.2456,-80.8152
1341,LAWRENCE,41,44.451,-103.75
1342,SUMNER,42,36.461,-86.4826
1343,MADISON,34,42.9205,-75.6743
1344,GRATIOT,22,43.295,-84.6199
1345,MOUNTRAIL,28,48.1694,-102.371
1346,BEAVER,36,36.8023,-100.56
1347,SHELBY,35,40.3514,-84.1803
1348,UPTON,43,31.2513,-102.033
1349,MANISTEE,22,44.3482,-86.1149
1350,BRYAN,36,33.9571,-96.2707
1351,MORRISON,23,46.0069,-94.3514
1352,MIDLAND,22,43.6706,-84.3582
1353,INDIANA,38,40.6336,-79.0777
1354,LOGAN,17,36.8315,-86.8503
1355,BECKER,23,46.9203,-95.6971
1356,WINNEBAGO,14,42.3153,-89.1214
1357,CHOUTEAU,26,47.8537,-110.419
1358,MONROE,10,32.9781,-83.8915
1359,GRAVES,17,36.7519,-88.667
1360,BOONE,29,41.6658,-98.0335
1361,MOTLEY,43,33.9956,-100.819
1362,SOCORRO,32,34.2041,-106.979
1363,BEAVER,44,38.2679,-112.939
1364,PITTSYLVANIA,45,36.8058,-79.4058
1365,COTTON,36,34.2906,-98.3451
1366,HARDIN,35,40.6652,-83.6875
1367,DAKOTA,23,44.7453,-93.1191
1368,ARMSTRONG,43,35.0492,-101.409
1369,ROLETTE,28,48.7978,-99.8334
1370,LIVINGSTON,17,37.1785,-88.3507
1371,MURRAY,10,34.863,-84.7572
1372,FULTON,3,36.393,-91.7837
1373,NESHOBA,25,32.6992,-89.1144
1374,TOOMBS,10,32.1684,-82.3655
1375,HANCOCK,17,37.8277,-86.8027
1376,RICHLAND,40,34.02,-80.9789
1377,JEFFERSON,3,34.2954,-91.9289
1378,PHILLIPS,3,34.4405,-90.8498
1379,WILLIAMSON,43,30.6334,-97.6107
1380,LOS ANGELES,5,33.8004,-118.279
1381,MONMOUTH,31,40.295,-74.1583
1382,BANDERA,43,29.7185,-99.1252
1383,WISE,45,36.9527,-82.6305
1384,CALDWELL,18,32.0474,-92.1587
1385,FRESNO,5,36.7391,-119.701
1386,BURNET,43,30.7148,-98.146
1387,HENRY,42,36.3104,-88.2979
1388,GRAND FORKS,28,47.9421,-97.4418
1389,VALLEY,13,44.6956,-115.729
1390,LYMAN,41,43.857,-99.7948
1391,COSTILLA,6,37.2522,-105.471
1392,NEW HANOVER,27,34.1626,-77.8707
1393,HALL,29,40.8657,-98.5002
1394,COLUMBIA,3,33.2333,-93.2435
1395,SHERIDAN,26,48.7014,-104.524
1396,ADAMS,29,40.5306,-98.507
1397,TAYLOR,49,39.3435,-80.043
1398,HERTFORD,27,36.3889,-76.9534
1399,RICE,23,44.3728,-93.3117
1400,RUSK,43,32.1649,-94.8396
1401,ADAMS,6,39.8455,-104.726
1402,LEBANON,38,40.3266,-76.4027
1403,BOYD,29,42.8848,-98.7785
1404,MARSHALL,12,42.0277,-93.016
1405,BRADFORD,38,41.7783,-76.5425
1406,CLEVELAND,3,33.8837,-92.2075
1407,YORK,38,39.9239,-76.6921
1408,MACKINAC,22,46.0433,-85.0371
1409,CARBON,26,45.3251,-109.039
1410,BUENA VISTA CITY,45,37.73,-79.3551
1411,CHARLOTTE,9,26.941,-82.0846
1412,GRIGGS,28,47.4181,-98.338
1413,WASHINGTON,35,39.4565,-81.444
1414,BAILEY,43,33.9383,-102.81
1415,EL PASO,43,31.7101,-106.319
1416,MORGAN,42,36.1271,-84.5991
1417,DUBOIS,15,38.3458,-86.8822
1418,PUTNAM,24,40.4746,-93.0183
1419,COLORADO,43,29.622,-96.5264
1420,DAWSON,26,47.327,-104.974
1421,LAKE,42,36.3198,-89.4869
1422,JACKSON,41,43.7184,-101.559
1423,CUMBERLAND,21,43.9737,-70.3778
1424,CORYELL,43,31.3968,-97.7785
1425,BUTTE,41,44.7415,-103.594
1426,DE WITT,43,29.0306,-97.3357
1427,LOUISA,12,41.2242,-91.242
1428,OHIO,15,38.9581,-84.9841
1429,WASHINGTON,43,30.2164,-96.3588
1430,WALDO,21,44.4806,-69.1247
1431,OSCODA,22,44.6829,-84.074
1432,MASON,43,30.7281,-99.1726
1433,GOVE,16,39.0567,-100.411
1434,HAWKINS,42,36.4538,-82.9407
1435,FOREST,38,41.4786,-79.2468
1436,ROANOKE CITY,45,37.2736,-79.9544
1437,MARSHALL,2,34.3335,-86.2926
1438,JACKSON,6,40.5722,-106.311
1439,POLK,12,41.6613,-93.5933
1440,DELAWARE,12,42.4768,-91.3761
1441,PIUTE,44,38.2836,-112.202
1442,HAMILTON,42,35.1221,-85.2167
1443,DELAWARE,34,42.2351,-74.8824
1444,MCKINLEY,32,35.4818,-108.388
1445,MUSKINGUM,35,39.955,-81.9826
1446,MARION,17,37.5821,-85.3088
1447,DEWITT,14,40.1696,-88.8915
1448,UTAH,44,40.2204,-111.691
1449,DANE,48,43.0788,-89.4027
1450,GRANT,18,31.5826,-92.56
1451,ABBEVILLE,40,34.2572,-82.4672
1452,CHAVES,32,33.2034,-104.454
1453,JEFFERSON,14,38.2655,-88.9056
1454,WHEELER,29,41.8473,-98.6042
1455,DAY,41,45.3495,-97.5552
1456,BLAINE,13,43.5106,-114.281
1457,NICHOLAS,17,38.319,-83.9406
1458,COTTONWOOD,23,43.973,-95.1219
1460,FANNIN,43,33.523,-96.1537
1461,UPSHUR,49,38.9035,-80.2268
1462,CHESTER,38,39.9891,-75.7282
1463,MERCED,5,37.2911,-120.633
1464,SHERMAN,37,45.4193,-120.716
1465,HUTCHINSON,41,43.3273,-97.7715
1466,HEMPSTEAD,3,33.7892,-93.6823
1467,MARTIN,17,37.8155,-82.5485
1468,COLLINGSWORTH,43,34.8559,-100.178
1469,CUSTER,6,38.1084,-105.285
1470,CLAY,12,43.074,-95.1465
1471,BURLESON,43,30.4473,-96.5939
1472,KINNEY,43,29.2999,-100.421
1473,WAYNE,35,40.836,-81.8494
1474,BOTTINEAU,28,48.7649,-100.883
1475,GRUNDY,14,41.2557,-88.3902
1476,BREWSTER,43,30.1023,-103.367
1477,STONE,24,36.7485,-93.4313
1478,CUSTER,29,41.4168,-99.6853
1479,COLUMBIA,9,30.168,-82.6473
1480,BUFFALO,48,44.3379,-91.7751
1481,ERIE,38,42.0945,-80.0944
1482,TRUMBULL,35,41.2891,-80.7522
1483,TOLLAND,7,41.8172,-72.3405
1484,WATONWAN,23,43.98,-94.6308
1485,MCCLAIN,36,35.044,-97.3736
1486,JEFFERSON,9,30.3658,-83.8529
1487,WELD,6,40.3991,-104.64
1488,CUSTER,41,43.7031,-103.314
1489,CHEROKEE,43,31.8309,-95.1561
1490,ALBEMARLE,45,38.0107,-78.5695
1491,MODOC,5,41.4557,-120.657
1492,HARRISON,25,30.4336,-89.0753
1493,KIMBALL,29,41.2125,-103.792
1494,DARE,27,35.7126,-75.6516
1495,LA SALLE,43,28.2405,-99.2079
1496,GLOUCESTER,45,37.3859,-76.5095
1497,CHAMBERS,2,32.8801,-85.3073
1498,MADISON,27,35.8491,-82.6598
1499,EAST FELICIANA,18,30.8518,-91.08
1500,FREDERICK,45,39.2029,-78.2409
1501,PEMBINA,28,48.7628,-97.5578
1502,KITTSON,23,48.7487,-96.8359
1503,MCCONE,26,47.5361,-105.734
1504,MONO,5,38.0278,-119.124
1505,MARION,10,32.2542,-84.4898
1506,BELL,17,36.7503,-83.706
1507,SWAIN,27,35.4301,-83.4457
1508,SANPETE,44,39.3356,-111.66
1509,COFFEY,16,38.2082,-95.7264
1510,CROOK,50,44.5579,-104.522
1511,SALEM,45,37.2883,-80.0672
1512,OTERO,6,38.0288,-103.73
1513,GREENE,15,39.05,-86.9615
1514,IROQUOIS,14,40.7732,-87.82
1515,COLFAX,29,41.6251,-97.0923
1516,WINDHAM,46,43.0055,-72.6997
1517,JOHNSON,3,35.4915,-93.4822
1518,DUNKLIN,24,36.2654,-90.1164
1519,WEBSTER,24,37.2447,-92.8868
1520,LAPEER,22,43.0802,-83.2408
1521,DICKEY,28,46.1009,-98.5187
1522,CASS,15,40.7742,-86.2983
1523,HOWARD,20,39.2207,-76.9111
1524,WEST FELICIANA,18,30.9332,-91.458
1525,HANCOCK,10,33.2571,-83.0892
1526,MCLEAN,28,47.5704,-101.137
1527,BANKS,10,34.3654,-83.5031
1528,ALLEGHANY,27,36.4826,-81.084
1529,HUGHES,36,35.0834,-96.211
1530,MILLS,12,41.0576,-95.6002
1531,SUMTER,40,33.9312,-80.4162
1532,GRADY,36,35.0299,-97.9086
1533,CHERRY,29,42.5831,-101.112
1534,WYANDOTTE,16,39.0989,-94.7139
1535,LIBERTY,43,30.1357,-94.7814
1536,SAGADAHOC,21,43.9246,-69.8477
1537,OSAGE,24,38.468,-91.9258
1538,JOHNSON,14,37.4576,-88.8685
1539,JIM HOGG,43,27.071,-98.6895
1540,HOLMES,35,40.5717,-81.9309
1541,THOMAS,10,30.8992,-83.936
1542,TIPTON,15,40.316,-86.0602
1543,POCAHONTAS,12,42.7439,-94.7158
1544,BOSSIER,18,32.5828,-93.5955
1545,GREENLEE,4,33.0072,-109.267
1546,STEELE,28,47.4368,-97.7471
1547,MONROE,25,33.8737,-88.4036
1548,SAN BERNARDINO,5,34.6109,-116.128
1549,SOUTHEAST FAIRBANKS,1,63.7615,-143.92
1550,ELKHART,15,41.6104,-85.872
1551,SHIAWASSEE,22,42.9125,-84.1394
1552,ANDERSON,42,36.1381,-84.1691
1553,SMITH,43,32.3526,-95.2738
1554,CLAY,2,33.2473,-85.8622
1555,DEUEL,41,44.7007,-96.6121
1556,WILKES,10,33.791,-82.7859
1557,ORANGE,27,36.0362,-79.1182
1558,HILL,43,31.9768,-97.0875
1559,PRESIDIO,43,29.9529,-104.291
1560,NORTHAMPTON,27,36.4063,-77.4748
1561,PEARL RIVER,25,30.6552,-89.6179
1562,DEUEL,29,41.112,-102.341
1563,BARTHOLOMEW,15,39.1956,-85.8316
1564,HOUSTON,42,36.2923,-87.7652
1565,EVANS,10,32.16,-81.8984
1566,UNION,32,36.3779,-103.471
1567,DOUGLAS,23,45.934,-95.4465
1568,LINN,37,44.493,-122.793
1569,MERCER,28,47.3234,-101.799
1570,MONONA,12,42.0502,-95.947
1571,HENNEPIN,23,44.986,-93.4174
1572,HOOD,43,32.4324,-97.8573
1573,TIPTON,42,35.4752,-89.7448
1574,ANCHORAGE,1,61.1612,-149.645
1575,ONEIDA,13,42.2356,-112.578
1576,CLARION,38,41.1901,-79.4447
1577,HARDIN,12,42.3434,-93.2313
1578,ATCHISON,16,39.5028,-95.2985
1579,STARK,14,41.081,-89.7701
1580,BUTTE,13,43.7575,-113.252
1581,OKTIBBEHA,25,33.4267,-88.8621
1582,TANGIPAHOA,18,30.6268,-90.4427
1583,JASPER,24,37.1874,-94.3425
1584,WYOMING,49,37.6111,-81.5421
1585,AVERY,27,36.0775,-81.9203
1586,TAYLOR,10,32.5607,-84.2004
1587,ASSUMPTION,18,29.9664,-91.0671
1588,QUEENS,34,40.7045,-73.8302
1589,COBB,10,33.929,-84.5726
1590,GLYNN,10,31.2081,-81.4728
1591,ROCKDALE,10,33.658,-84.0129
1592,NEWPORT,39,41.532,-71.2708
1593,PETROLEUM,26,47.0878,-108.202
1594,DEFIANCE,35,41.3439,-84.5127
1595,SHELBY,12,41.6622,-95.3722
1596,MONROE,14,38.28,-90.1512
1597,HAINES,1,59.3127,-135.681
1598,SCHUYLKILL,38,40.7303,-76.2371
1599,MADISON,35,39.8556,-83.3923
1600,HOOD RIVER,37,45.6115,-121.67
1601,STORY,12,42.0214,-93.5262
1602,COMANCHE,36,34.6219,-98.4436
1603,LYNN,43,33.1628,-101.824
1604,WAYNESBORO CITY,45,38.0658,-78.9034
1605,MCDONOUGH,14,40.4904,-90.6485
1606,NEW KENT,45,37.4905,-77.0067
1607,MARION,16,38.3727,-97.0901
1608,ORANGE,43,30.108,-93.8778
1609,KOSCIUSKO,15,41.2349,-85.8792
1610,FRANKLIN,19,42.5773,-72.626
1611,CUMBERLAND,42,35.9576,-84.9742
1612,WASHINGTON,20,39.5743,-77.7602
1613,BLAINE,29,41.9203,-99.9371
1614,LORAIN,35,41.362,-82.1226
1615,WASHAKIE,50,43.9584,-107.836
1616,PERRY,35,39.7226,-82.2427
1617,POINSETT,3,35.5696,-90.6287
1618,WAYNE,27,35.3632,-78.019
1619,BURLINGTON,31,39.9789,-74.7409
1620,SAN PATRICIO,43,27.9555,-97.4478
1621,HALE,2,32.7224,-87.6409
1622,TREGO,16,38.9498,-99.878
1623,SHELBY,2,33.2601,-86.6702
1624,HUMPHREYS,25,33.127,-90.5375
1625,CREEK,36,35.9485,-96.3058
1626,VALLEY,29,41.5652,-98.9837
1627,GRAFTON,30,43.9128,-71.9044
1628,THOMAS,16,39.4048,-101.034
1629,SCHUYLER,24,40.4582,-92.5423
1630,MONROE,3,34.7134,-91.2149
1631,MCPHERSON,16,38.3804,-97.6152
1632,BUTTE,5,39.6405,-121.6
1633,KENDALL,43,29.9315,-98.6595
1634,RANDOLPH,2,33.33,-85.4325
1635,COFFEE,2,31.3706,-85.9922
1636,FULTON,10,33.8218,-84.4481
1637,MADISON,43,30.9646,-95.9162
1638,CHEROKEE,27,35.1525,-83.9268
1639,HICKMAN,42,35.8147,-87.4471
1640,SAINT CLAIR,2,33.6698,-86.3278
1641,MONITEAU,24,38.6413,-92.6178
1642,SAINT FRANCIS,3,35.0262,-90.8081
1643,MERCER,38,41.3092,-80.2931
1644,OSCEOLA,12,43.3677,-95.6207
1645,MANATEE,9,27.4597,-82.5057
1646,LITTLE RIVER,3,33.7339,-94.2093
1647,IBERIA,18,29.951,-91.7592
1648,BAYLOR,43,33.6201,-99.2637
1649,CORTLAND,34,42.6019,-76.0818
1650,GREENE,42,36.192,-82.8783
1651,HARRISONBURG CITY,45,38.4318,-78.8757
1652,STEWART,42,36.5204,-87.7793
1653,LAUREL,17,37.1267,-84.1049
1654,CLAY,23,46.8943,-96.4901
1655,DADE,24,37.4051,-93.8502
1656,ADAMS,13,44.7888,-116.439
1657,WAKULLA,9,30.1343,-84.3891
1658,CLINTON,14,38.5779,-89.4903
1659,SCOTLAND,24,40.4254,-92.1452
1660,PIERCE,47,47.1364,-122.337
1661,COWLITZ,47,46.1468,-122.733
1662,MENARD,43,30.9163,-99.8027
1663,RICHMOND,34,40.5844,-74.1479
1664,NICHOLAS,49,38.3029,-80.824
1665,GRANT,23,45.9335,-95.9412
1666,ZAPATA,43,26.9878,-99.2579
1667,FRANKLIN,38,39.9504,-77.6807
1668,LOGAN,3,35.2534,-93.66
1669,HAMILTON,15,40.0641,-86.0768
1670,SULLY,41,44.7627,-100.069
1671,ROOSEVELT,32,33.9137,-103.384
1672,KIOWA,36,34.9115,-98.9982
1673,MADERA,5,37.1861,-119.799
1674,LAMAR,2,33.7973,-88.0819
1675,LANGLADE,48,45.2828,-89.0145
1676,EDWARDS,16,37.9224,-99.3488
1677,HOLT,29,42.4319,-98.7774
1678,SCHOHARIE,34,42.6083,-74.4607
1679,WASHINGTON,27,35.8279,-76.5771
1680,FAYETTE,14,38.9891,-88.9738
1681,CHICOT,3,33.3088,-91.3136
1682,IOWA,12,41.6944,-92.0373
1683,MARION,49,39.5146,-80.2246
1684,GREGG,43,32.4779,-94.7864
1685,HUNTINGDON,38,40.372,-77.9949
1686,OTTAWA,36,36.8507,-94.8327
1687,DELAWARE,36,36.3931,-94.7625
1688,LAS ANIMAS,6,37.2681,-104.34
1689,MOWER,23,43.6634,-92.7583
1690,TEHAMA,5,40.1304,-122.079
1691,DELTA,43,33.3691,-95.6552
1692,KNOX,24,40.1391,-92.1947
1693,GARFIELD,26,47.3964,-107.011
1694,EL DORADO,5,38.8064,-120.502
1695,FULTON,17,36.5478,-89.1446
1696,MEDINA,35,41.1123,-81.9037
1697,MORGAN,15,39.5027,-86.4969
1698,LAKE,15,41.4987,-87.3992
1699,PUSHMATAHA,36,34.3962,-95.3882
1700,JONES,41,43.9187,-100.72
1701,TANEY,24,36.6583,-93.0858
1702,TEXAS,24,37.3222,-91.9641
1703,SANTA CRUZ,4,31.5724,-110.885
1704,LARIMER,6,40.5648,-105.312
1705,ESSEX,19,42.6455,-70.9575
1706,PICKENS,2,33.3014,-88.0659
1707,ALCONA,22,44.6663,-83.5265
1708,JEFFERSON,25,31.7316,-90.9761
1709,POLK,23,47.743,-96.3544
1710,DORCHESTER,20,38.4451,-76.0571
1711,PAMLICO,27,35.1489,-76.6814
1712,APPLING,10,31.7352,-82.2818
1713,STANTON,16,37.5496,-101.806
1714,HOWARD,43,32.2681,-101.431
1715,SNYDER,38,40.7751,-77.0305
1716,PHILLIPS,26,48.2752,-107.913
1717,GRANT,36,36.7489,-97.7961
1718,JEFFERSON,26,46.1825,-112.035
1719,GAINES,43,32.762,-102.679
1720,CARROLL,12,42.0461,-94.8388
1721,MEIGS,35,39.067,-81.9636
1722,CLARK,14,39.3344,-87.7915
1723,OURAY,6,38.1326,-107.728
1724,EDDY,32,32.4992,-104.339
1726,BALLARD,17,37.0714,-88.9326
1727,MARSHALL,23,48.3355,-96.6354
1728,HENRY,15,39.9187,-85.4105
1729,MAJOR,36,36.3439,-98.3564
1730,TAYLOR,17,37.3441,-85.2763
1731,KENOSHA,48,42.5602,-87.9975
1732,CLARK,3,34.03,-93.1801
1733,BERKELEY,40,33.1821,-79.9479
1734,MONROE,9,24.8327,-81.1445
1735,LINCOLN,37,44.6746,-123.948
1736,MORA,32,36.008,-105.027
1737,PORTSMOUTH CITY,45,36.8438,-76.3508
1738,CUSTER,13,44.2685,-114.289
1739,TAZEWELL,14,40.5227,-89.5165
1740,VAN BUREN,22,42.2955,-86.0275
1741,CLEBURNE,3,35.5654,-92.0138
1742,MUSKOGEE,36,35.6324,-95.398
1743,BENTON,37,44.5111,-123.404
1744,OAKLAND,22,42.6116,-83.3279
1745,ARAPAHOE,6,39.6873,-104.601
1746,HICKORY,24,37.9334,-93.3435
1747,CHEYENNE,16,39.7154,-101.721
1748,MEDINA,43,29.3372,-99.0028
1749,MARQUETTE,48,43.7871,-89.4454
1750,DAVIESS,15,38.7501,-87.078
1751,LOGAN,14,40.1145,-89.3732
1752,SOMERSET,20,38.0734,-75.8518
1753,HANCOCK,49,40.5422,-80.5818
1754,LIVINGSTON,14,40.9108,-88.5469
1755,MARSHALL,36,33.9944,-96.7373
1756,MANITOWOC,48,44.1218,-87.7745
1757,PICKETT,42,36.553,-85.1625
1758,WILLIAMSBURG,40,33.6535,-79.7055
1759,BROOKS,43,27.1231,-98.203
1760,LAWRENCE,38,40.9971,-80.3642
1761,YAVAPAI,4,34.6279,-112.316
1762,BUTLER,38,40.9168,-79.9103
1763,LUMPKIN,10,34.5345,-84.0026
1764,DODGE,10,32.1915,-83.1313
1765,CLAY,43,33.8914,-98.1642
1766,ISLE OF WIGHT,45,36.9048,-76.6754
1767,REAGAN,43,31.417,-101.542
1768,MARION,3,36.3065,-92.6672
1769,BURKE,10,33.0411,-81.9587
1770,WINNESHIEK,12,43.2414,-91.8154
1771,LA SALLE,18,31.7673,-92.222
1772,HANCOCK,14,40.4085,-91.1712
1773,LIVINGSTON,22,42.5695,-83.8984
1774,BORDEN,43,32.7438,-101.432
1775,SURRY,45,37.1205,-76.909
1776,YORK,29,40.8932,-97.5948
1777,RED WILLOW,29,40.2107,-100.449
1778,OTTER TAIL,23,46.3962,-95.7282
1779,GUTHRIE,12,41.6832,-94.4329
1780,CHEROKEE,12,42.7592,-95.642
1781,WAPELLO,12,41.0483,-92.4913
1782,YOUNG,43,33.1887,-98.6703
1783,LOGAN,49,37.8336,-81.9429
1784,FRANKLIN,46,44.8618,-72.9
1785,TERRELL,10,31.798,-84.4038
1786,ADAMS,38,39.905,-77.2037
1787,PERSON,27,36.3778,-78.9996
1788,JOHNSON,10,32.6673,-82.5914
1789,OWEN,17,38.5477,-84.9109
1790,WEST CARROLL,18,32.7892,-91.4578
1791,ANDREWS,43,32.3704,-102.523
1792,LINCOLN,13,43.003,-114.305
1793,DAVIESS,24,39.9762,-93.9944
1794,ETOWAH,2,34.0146,-86.0618
1795,FLEMING,17,38.3451,-83.7014
1796,DICKENS,43,33.5816,-100.801
1797,BIBB,2,33.0327,-87.0807
1798,WORTH,10,31.6225,-83.8395
1799,CHOCTAW,2,32.0519,-88.2106
1800,SULLIVAN,34,41.7118,-74.7843
1801,POWESHIEK,12,41.6754,-92.4782
1802,MORRILL,29,41.6871,-103.071
1803,BARTOW,10,34.2259,-84.8398
1804,SWITZERLAND,15,38.8416,-84.9788
1805,RICHLAND,28,46.2993,-96.8815
1806,NELSON,45,37.7804,-78.8966
1807,DURHAM,27,36.0362,-78.8792
1808,OLIVER,28,47.1459,-101.159
1809,DANVILLE CITY,45,36.5916,-79.41
1810,BLOUNT,2,33.9519,-86.5829
1811,RICHMOND,27,35.0183,-79.6945
1812,SEWARD,29,40.8709,-97.1441
1813,EDGAR,14,39.7038,-87.8012
1814,HENRY,24,38.3806,-93.808
1815,PARK,6,39.1769,-105.742
1816,POTTAWATOMIE,16,39.3631,-96.3223
1817,DAVIS,44,40.9764,-111.968
1818,BEDFORD,42,35.5203,-86.4307
1819,GEORGETOWN,40,33.4545,-79.247
1820,CENTRE,38,40.8978,-77.7516
1821,OBION,42,36.3579,-89.2058
1822,MONTGOMERY,38,40.2032,-75.3379
1823,RABUN,10,34.8636,-83.4043
1824,CARROLL,20,39.5374,-77.0279
1825,UMATILLA,37,45.7066,-118.722
1826,HUMBOLDT,12,42.7994,-94.2376
1827,CHESTERFIELD,40,34.6628,-80.2036
1828,MILLS,43,31.4883,-98.59
1829,NIOBRARA,50,42.8874,-104.455
1830,OTSEGO,22,45.0044,-84.6184
1831,FURNAS,29,40.2283,-99.9042
1832,WASHINGTON,39,41.4376,-71.6334
1833,ALLEN,15,41.0907,-85.0862
1834,WILBARGER,43,34.1817,-99.2009
1835,WEST BATON ROUGE,18,30.4792,-91.316
1836,COWETA,10,33.3351,-84.7198
1837,MEADE,41,44.5025,-102.889
1838,LLANO,43,30.741,-98.5398
1839,YUMA,4,32.6659,-114.32
1840,WESTMORELAND,38,40.3279,-79.5174
1841,TAZEWELL,45,37.1403,-81.5642
1842,JEFFERSON,17,38.2046,-85.6788
1843,COLLETON,40,32.8756,-80.6456
1844,MCDUFFIE,10,33.4758,-82.4753
1845,WILLIAMSBURG CITY,45,37.3105,-76.7468
1846,MARION,14,38.651,-88.9393
1847,HARLAN,17,36.8641,-83.2261
1848,KNOX,15,38.7383,-87.3602
1849,FINNEY,16,38.0016,-100.793
1850,PATRICK,45,36.6719,-80.2948
1851,PUTNAM,42,36.1541,-85.5202
1852,MORGAN,24,38.403,-92.8591
1853,VAN BUREN,3,35.5607,-92.439
1854,BOTETOURT,45,37.4852,-79.8395
1855,WAYNE,12,40.7267,-93.3571
1856,KING,47,47.4801,-121.896
1857,CHAMBERS,43,29.7711,-94.6116
1858,CAMBRIA,38,40.4915,-78.7188
1859,FAIRFAX,45,38.84,-77.2635
1860,FAYETTE,49,38.0439,-81.1036
1861,MARTIN,9,27.1464,-80.3148
1862,CHEROKEE,2,34.1931,-85.6119
1863,LEVY,9,29.2833,-82.7481
1864,ALCORN,25,34.8709,-88.5241
1865,COMANCHE,43,31.9692,-98.5313
1866,CLAIBORNE,42,36.5193,-83.706
1867,WAYNE,34,43.1899,-77.0312
1868,WARREN,38,41.843,-79.2734
1869,RANDOLPH,27,35.7675,-79.7598
1870,MOULTRIE,14,39.6386,-88.6816
1871,HARDEMAN,43,34.2933,-99.7022
1872,ESSEX,46,44.711,-71.7432
1873,WRIGHT,24,37.251,-92.4757
1874,STEPHENSON,14,42.3701,-89.6677
1875,COCHRAN,43,33.6243,-102.712
1876,SISKIYOU,5,41.6117,-122.646
1877,PAYETTE,13,43.9987,-116.822
1878,CLINTON,22,42.9578,-84.6276
1879,DAVIDSON,27,35.7996,-80.2453
1880,WINSTON,2,34.138,-87.4022
1881,SHERIDAN,16,39.4481,-100.504
1882,MISSAUKEE,22,44.3051,-85.0593
1883,MARION,9,29.2063,-82.0959
1884,RALEIGH,49,37.7672,-81.2519
1885,CALDWELL,43,29.8122,-97.713
1886,VENTURA,5,34.1628,-119.077
1887,MORTON,16,37.0921,-101.767
1888,SHERBURNE,23,45.4494,-93.7573
1889,CALLOWAY,17,36.6392,-88.2552
1890,THROCKMORTON,43,33.1164,-99.1
1891,HENDERSON,27,35.3207,-82.4825
1892,PENNINGTON,23,48.0785,-96.0556
1893,RAY,24,39.3139,-94.0162
1894,HARRISON,49,39.2871,-80.3638
1895,JEFFERSON,10,33.0695,-82.4261
1896,DAUPHIN,38,40.3525,-76.8244
1897,HARRIS,10,32.7465,-84.832
1898,WASHINGTON,2,31.3991,-88.1798
1899,HARPER,36,36.7878,-99.7046
1900,CRAWFORD,38,41.663,-80.1673
1901,DUVAL,9,30.3179,-81.6561
1902,OTTAWA,35,41.5763,-83.1003
1903,DELAWARE,35,40.2675,-82.9974
1904,HYDE,27,35.4257,-76.2324
1905,BENSON,28,48.1051,-99.309
1906,SUFFOLK CITY,45,36.7752,-76.6069
1907,NESS,16,38.5169,-99.9216
1908,LOGAN,16,38.9713,-101.043
1909,COPIAH,25,31.8968,-90.3562
1910,LEWIS,49,39.0096,-80.5015
1911,MAHNOMEN,23,47.2807,-95.8745
1912,SAINT LOUIS CITY,24,38.6428,-90.2423
1913,COLONIAL HEIGHTS CITY,45,37.2622,-77.397
1914,GUADALUPE,43,29.5899,-98.0345
1915,CLATSOP,37,46.0073,-123.909
1916,HAAKON,41,44.2625,-101.562
1917,LOVING,43,31.8255,-103.655
1918,GRAND,44,38.8601,-109.59
1919,BULLOCH,10,32.4346,-81.7902
1920,COLUMBIA,10,33.5151,-82.2425
